번호,소속지회,경로당명,주소,구군,동,위도,경도
1281,서구지회,중리롯데캐슬,"대구광역시 서구 국채보상로34길 12(중리동, 롯데캐슬 104동)  ",서구,104동,35.8654204764103,128.547669922199
1282,서구지회,"원대1,2가제1",대구광역시 서구 달서천로 405-3(원대동1가)  ,서구,1가,35.8817562458343,128.578176632316
1283,서구지회,"원대1,2가제2",대구광역시 서구 달서천로86길 6-10(원대동1가)  ,서구,1가,35.8802472046859,128.578655489415
1284,서구지회,원대3가제1,대구광역시 서구 고성로21길6(원대동3가)  ,서구,3가,35.8830672264545,128.577401826407
1285,서구지회,원대3가제2,대구광역시 서구 옥산로2길 7-13(원대동3가)  ,서구,3가,35.8860861605427,128.576515570464
1286,서구지회,금류타운,대구광역시 서구 원대로13길 2(원대동2가)  ,서구,2가,35.8831153850163,128.580798074566
1287,서구지회,센트럴자이,대구광역시 서구 고성로 33(원대동3가)  ,서구,3가,35.8863333474995,128.572536025451
1288,수성구지회,범어1동 제1경로당,대구광역시 수성구 동대구로54길 7 ,수성구,,35.8538413305062,128.627508675076
1289,수성구지회,범어1동 제2경로당,대구광역시 수성구 청솔로16길 35 ,수성구,,35.8518173161842,128.62286985226
1290,수성구지회,궁전맨션경로당,대구광역시 수성구 동대구로 274 ,수성구,,35.8538680866669,128.626198414639
1291,수성구지회,아진맨션경로당,대구광역시 수성구 동대구로 38길 80 ,수성구,,35.8498030801271,128.627798921769
1292,수성구지회,태왕유성하이빌경로당,대구광역시 수성구 동대구로 250 ,수성구,,35.8531680891017,128.626084606161
1293,수성구지회,범어유림노르웨이숲경로당,대구광역시 수성구 동대구로50길 37 ,수성구,,35.8521534736032,128.629358209886
1294,수성구지회,범어1동 청구푸른마을경로당,대구광역시 수성구 동대구로 240 ,수성구,,35.8519789110085,128.626226795159
1295,수성구지회,범어쌍용예가아파트경로당,대구광역시 수성구 명덕로 477 ,수성구,,35.8545367532592,128.621350353364
1296,수성구지회,범어롯데캐슬경로당,대구광역시 수성구 동대구로 300 ,수성구,,35.8567862950117,128.627346272724
1297,수성구지회,범어2동 제1경로당,대구광역시 수성구 동원로11길 14 ,수성구,,35.8637374956709,128.638879278293
1298,수성구지회,범어2동 제2경로당,대구광역시 수성구 동대구로80길 73-3 ,수성구,,35.8662094678452,128.631116274857
1299,수성구지회,범어2동 두산위브더제니스경로당,대구광역시 수성구 달구벌대로 2435 ,수성구,,35.8609892465636,128.628267994973
1300,수성구지회,범어3동 제1경로당,대구광역시 수성구 들안로78길 46 ,수성구,,35.8654355030578,128.620255614608
1301,수성구지회,청구성조타운경로당,대구광역시 수성구 국채보상로 846 ,수성구,,35.8665941479283,128.62268170528
1302,수성구지회,범어화성파크드림경로당,대구광역시 수성구 범어천로 180 ,수성구,,35.8628996206548,128.621977023862
1303,수성구지회,범어태왕아너스경로당,대구광역시 수성구 상록로 41 ,수성구,,35.8632773043928,128.62300320289
1304,수성구지회,래미안수성경로당,대구광역시 수성구 상록로 69 ,수성구,,35.8657458586861,128.623031958522
1305,수성구지회,범어월드메르디앙 웨스턴카운티경로당,대구광역시 수성구 범어천로 200 ,수성구,,35.8637059117085,128.620612076888
1306,수성구지회,범어역우방유쉘경로당,대구광역시 수성구 동대구로 345 ,수성구,,35.8620167339891,128.625672777547
1307,수성구지회,범어4동제1경로당,대구광역시 수성구 청호로85길 46 ,수성구,,35.85685132793,128.639231530946
1308,수성구지회,유신경로당,대구광역시 수성구 청호로88안길 29-3 ,수성구,,35.856201343916,128.64218010729
1309,수성구지회,범어4동제2경로당,대구광역시 수성구 범어로20길 24-1 ,수성구,,35.8576819154069,128.63713632413
1310,수성구지회,장원맨션경로당,대구광역시 수성구 청호로 370 ,수성구,,35.8510009337725,128.639450887335
1311,수성구지회,범어가든3차경로당,대구광역시 수성구 청호로 365 ,수성구,,35.8500422246053,128.63739508136
1312,수성구지회,서한두레맨션경로당,대구광역시 수성구 달구벌대로496길72 ,수성구,,35.8524729712083,128.634542242854
1313,수성구지회,범어청구하이츠경로당,대구광역시 수성구 청호로84안길2 ,수성구,,35.8535736697064,128.640699545297
1314,수성구지회,범어에스케이뷰경로당,대구광역시 수성구 범어로 73 ,수성구,,35.8556509444592,128.634428609543
1315,수성구지회,우방청솔경로당,대구광역시 수성구 청호로 422 ,수성구,,35.8541146470532,128.640282096373
1316,수성구지회,만촌1동 제1경로당,대구광역시 수성구 만촌로24길 37-20 ,수성구,,35.8715383517816,128.642185716347
1317,수성구지회,느지경로당,대구광역시 수성구 화랑로40길 46 ,수성구,,35.8765070191216,128.648573339791
1318,수성구지회,샘골경로당,대구광역시 수성구 공경로2길 21 ,수성구,,35.8695158550386,128.646298695385
1319,수성구지회,럭키골든맨션경로당,대구광역시 수성구 효행로 24 ,수성구,,35.8762315117125,128.64919907847
1320,수성구지회,만촌보성타운경로당,대구광역시 수성구 공경로 70 ,수성구,,35.8744307705301,128.642821716948
1321,수성구지회,메트로팔레스5단지경로당,대구광역시 수성구 동원로 100 ,수성구,,35.8684142576301,128.639173548564
1322,수성구지회,메트로팔레스2단지경로당,대구광역시 수성구 동원로 123 ,수성구,,35.8686503337593,128.635493259439
1323,수성구지회,메트로팔레스1단지경로당,대구광역시 수성구 동원로 135 ,수성구,,35.8691799048805,128.633469025896
1324,수성구지회,메트로팔레스3단지경로당,대구광역시 수성구 동원로 110 ,수성구,,35.8695740033721,128.638606896595
1325,수성구지회,만촌화성파크스위트경로당,대구광역시 수성구 화랑로34길 141 ,수성구,,35.8744759121926,128.653328731248
1326,수성구지회,만촌우방하이츠경로당,대구광역시 수성구 화랑로 26 ,수성구,,35.86876782356,128.632016660238
1327,수성구지회,지장경로당,대구광역시 수성구 무열로 65-1 ,수성구,,35.8644163627199,128.648871169307
1328,수성구지회,만촌경로당,대구광역시 수성구 동원로6길 50-13 ,수성구,,35.8621970851667,128.643022047642
1329,수성구지회,태왕리더스경로당,대구광역시 수성구 무열로 47 ,수성구,,35.8631627680675,128.647861703237
1330,수성구지회,만촌3동 제1경로당,대구광역시 수성구 달구벌대로526안길6 ,수성구,,35.8564145757007,128.649012923891
1331,수성구지회,각계경로당,대구광역시 수성구 달구벌대로530길146 ,수성구,,35.8495959549985,128.651045446855
1332,수성구지회,두리봉경로당,대구광역시 수성구 달구벌대로530길92 ,수성구,,35.8520964672971,128.651233001854
1333,수성구지회,두봉골경로당,대구광역시 수성구 달구벌대로 522길 121-20 ,수성구,,35.8524594058991,128.645081679307
1334,수성구지회,산장맨션경로당,대구광역시 수성구 교학로 111 ,수성구,,35.8474063435507,128.650312823678
1335,수성구지회,만촌2차우방타운경로당,대구광역시 수성구 교학로11길 91 ,수성구,,35.8497237450063,128.657229308332
1336,수성구지회,만촌우방타운경로당,대구광역시 수성구 교학로11길 46 ,수성구,,35.8482960520194,128.6537127446
1337,수성구지회,수성2차 e편한세상경로당,대구광역시 수성구 달구벌대로522길 33 ,수성구,,35.8563882471707,128.647437859662
1338,수성구지회,우방팔레스경로당,대구광역시 수성구 청수로 551 ,수성구,,35.8524206236887,128.658081404609
1339,수성구지회,만촌3차화성파크드림경로당,대구광역시 수성구 교학로 13 ,수성구,,35.8536375886332,128.65347379584
1340,수성구지회,수성1가 제1경로당,대구광역시 수성구 수성로53길 50-4 ,수성구,,35.8504940552477,128.610409868617
1341,수성구지회,수성1가 제2경로당,대구광역시 수성구 달구벌대로456길 11 ,수성구,,35.8593782795849,128.611368028305
1342,수성구지회,신세계타운만수당경로당,대구광역시 수성구 신천동로 320 ,수성구,신천동,35.8522648269622,128.61064326451
1343,수성구지회,오성타운경로당,대구광역시 수성구 신천동로 380 ,수성구,신천동,35.8591484373321,128.609160243592
1344,수성구지회,태왕하이츠리버뷰경로당,대구광역시 수성구 달구벌대로454길 9 ,수성구,,35.8596426875273,128.609700265575
1345,수성구지회,수성그린타운경로당,대구광역시 수성구 달구벌대로458길 17 ,수성구,,35.8593395144404,128.613591191466
1346,수성구지회,한가람타운경로당,대구광역시 수성구 명덕로 368 ,수성구,,35.8543392823876,128.610728843912
1347,수성구지회,삼우1차수성타운경로당,대구광역시 수성구 달구벌대로456길 19 ,수성구,,35.8591463046946,128.6118733226
1348,수성구지회,수성대백인터빌경로당,대구광역시 수성구 수성로69길 14 ,수성구,,35.8561493023402,128.613449482654
1349,수성구지회,영남타워경로당,대구광역시 수성구 달구벌대로456길 43 ,수성구,,35.8576126187589,128.611694376022
1350,수성구지회,수성서한이다음경로당,대구광역시 수성구 수성로69길 15 ,수성구,,35.8554985508855,128.61247237144
1351,수성구지회,수성동양엘레브경로당,대구광역시 수성구 명덕로73길 40 ,수성구,,35.856847858324,128.611301862817
1352,수성구지회,유성푸르나임경로당,대구광역시 수성구 수성로75길 16 ,수성구,,35.8579231665833,128.612948775365
1353,수성구지회,수성롯데캐슬더퍼스트1단지경로당,대구광역시 수성구 수성로69길 70 ,수성구,,35.8566005256942,128.609484661042
1354,수성구지회,수성롯데캐슬더퍼스트2단지경로당,대구광역시 수성구 수성로69길 65 ,수성구,,35.8549836853854,128.610070416449
1355,수성구지회,수성롯데캐슬더퍼스트3단지경로당,대구광역시 수성구 수성로69길 41 ,수성구,,35.8555211183127,128.611522631727
1356,수성구지회,한마음경로당,대구광역시 수성구 들안로52길 35-1 ,수성구,,35.852666200311,128.619029172126
1357,수성구지회,참마음경로당,대구광역시 수성구 수성로60길 45-1 ,수성구,,35.8523580362605,128.61602897756
1358,수성구지회,열린경로당,대구광역시 수성구 명덕로 405-4 ,수성구,,35.8547790532386,128.614513808237
1359,수성구지회,수성3가롯데캐슬경로당,대구광역시 수성구 명덕로 455 ,수성구,,35.8560362180203,128.620518138734
1360,수성구지회,수성코오롱하늘채경로당,대구광역시 수성구 들안로 300 ,수성구,,35.8551734783748,128.617495031587
1361,수성구지회,롬바드아파트경로당,대구광역시 수성구 들안로 325 ,수성구,,35.8589569129166,128.616719196867
1362,수성구지회,수성4가경로당,대구광역시 수성구 범어천로 151 ,수성구,,35.8602432619621,128.622148831372
1363,수성구지회,미수경로당,대구광역시 수성구 들안로81길 29 ,수성구,,35.8660390756997,128.616625041162
1364,수성구지회,신천경로당,대구광역시 수성구 신천동로88길 1-15 ,수성구,신천동,35.862957049254,128.613048350868
1365,수성구지회,수성보성타운경로당,대구광역시 수성구 수성로 412 ,수성구,,35.8619910023338,128.614492153972
1366,수성구지회,수성화성쌍용타운경로당,대구광역시 수성구 수성로 411 ,수성구,,35.8625660463306,128.613048175606
1367,수성구지회,대림e-편한세상경로당,대구광역시 수성구 들안로73길 50-7 ,수성구,,35.8645629101349,128.614883864684
1368,수성구지회,우방사랑마을아파트경로당,대구광역시 수성구 달구벌대로 2317 ,수성구,,35.8605736048509,128.615805098522
1369,수성구지회,수성우방팔레스경로당,대구광역시 수성구 수성로 400 ,수성구,,35.8611086409112,128.614509569678
1370,수성구지회,범어삼환나우빌경로당,대구광역시 수성구 범어천로 197 ,수성구,,35.8626795787569,128.620513685555
1371,수성구지회,수성데시앙경로당,대구광역시 수성구 들안로 360 ,수성구,,35.8612773895687,128.619472436343
1372,수성구지회,수성롯데캐슬경로당,대구광역시 수성구 달구벌대로 2315 ,수성구,,35.8601131727423,128.615593613054
1373,수성구지회,신천지타운경로당,대구광역시 수성구 청호로46길 16 ,수성구,,35.8383058610236,128.642847644627
1374,수성구지회,황금종합복지관경로당,대구광역시 수성구 청수로45길 41 ,수성구,,35.8429026275748,128.631164541856
1375,수성구지회,캐슬골드파크3단지경로당,대구광역시 수성구 청수로 257 ,수성구,,35.8413384273934,128.634771132533
1376,수성구지회,캐슬골드파크4단지경로당,대구광역시 수성구 청수로 261 ,수성구,,35.8410029463375,128.636497723636
1377,수성구지회,캐슬골드파크5단지경로당,대구광역시 수성구 청수로 214 ,수성구,,35.839136401327,128.630513477964
1378,수성구지회,캐슬골드파크1단지경로당,대구광역시 수성구 청수로 213 ,수성구,,35.840293377447,128.630148257749
1379,수성구지회,황금태왕아너스경로당,대구광역시 수성구 청호로345 ,수성구,,35.8474573310871,128.636731849144
1380,수성구지회,황금힐스테이트경로당,대구광역시 수성구 청수로274 ,수성구,,35.839782613373,128.63755645916
1381,수성구지회,수성2차우방타운경로당,대구광역시 수성구 청호로 330 ,수성구,,35.8455386359072,128.640153587748
1382,수성구지회,신천지하이츠경로당,대구광역시 수성구 청호로229 ,수성구,,35.8382731929633,128.639638442394
1383,수성구지회,황금2동 제1경로당,대구광역시 수성구 희망로36길 32 ,수성구,,35.845777318235,128.619357399902
1384,수성구지회,황금2동 제2경로당,대구광역시 수성구 들안로40안길 7-20 ,수성구,,35.847556468439,128.618880895918
1385,수성구지회,황금미진아파트경로당,대구광역시 수성구 청솔로12길 40 ,수성구,,35.8500445128978,128.622922268658
1386,수성구지회,힐스테이트황금엘포레경로당,대구광역시 수성구 청솔로 16 ,수성구,,35.8482730750847,128.620744214414
1387,수성구지회,중동제1경로당,대구광역시 수성구 수성로39안길 5 ,수성구,,35.8436308497116,128.611377858749
1388,수성구지회,중부리경로당,대구광역시 수성구 수성로52안길 7-10 ,수성구,,35.8498903832973,128.615175314204
1389,수성구지회,상록수경로당,대구광역시 수성구 들안로29길 26-18 ,수성구,,35.8443888454567,128.615347181767
1390,수성구지회,광명아파트경로당,대구광역시 수성구 수성로 165 ,수성구,,35.8400290159474,128.611663682404
1391,수성구지회,서울중동경로당,대구광역시 수성구 신천동로 216 ,수성구,신천동,35.8443695443349,128.608719808692
1392,수성구지회,수성효성해링턴플레이스경로당,대구광역시 수성구 희망로24길 24 ,수성구,,35.8467242553961,128.61036617233
1393,수성구지회,상동공원경로당,대구광역시 수성구 들안로13길 118 ,수성구,,35.839281671845,128.615148321259
1394,수성구지회,상동제2경로당,대구광역시 수성구 수성로15길 42-6 ,수성구,,35.8330289130909,128.608813052194
1395,수성구지회,한들경로당,대구광역시 수성구 수성로32길 99 ,수성구,,35.8367359500235,128.613457274886
1396,수성구지회,덕화경로당,대구광역시 수성구 들안로9길 56 ,수성구,,35.8321267022918,128.615461078377
1397,수성구지회,상동청구타운경로당,대구광역시 수성구 상동247 ,수성구,상동,35.8335906499282,128.609098508319
1398,수성구지회,정화우방팔레스경로당,대구광역시 수성구 수성로135 ,수성구,,35.8377451144581,128.610060248345
1399,수성구지회,수성동일하이빌경로당,대구광역시 수성구 수성로 71 ,수성구,,35.8319738772302,128.610808771946
1400,수성구지회,파동 제1경로당,대구광역시 수성구 파동로38길 45-13 ,수성구,파동,35.8187405422451,128.614702829929
1401,수성구지회,파동 제2경로당,대구광역시 수성구 파동로18길 56 ,수성구,파동,35.8114134132743,128.621081321868
1402,수성구지회,대자연1차경로당,대구광역시 수성구 파동로 120 ,수성구,파동,35.8139982748003,128.616182798199
1403,수성구지회,대자연2차경로당,대구광역시 수성구 파동로 84 ,수성구,파동,35.8123742639106,128.618517002974
1404,수성구지회,송원맨션경로당,대구광역시 수성구 파동로 223 ,수성구,파동,35.8227489875203,128.610239590362
1405,수성구지회,동신실리안경로당,대구광역시 수성구 파동로 209 ,수성구,파동,35.8212735476607,128.610971805919
1406,수성구지회,화성파크뷰경로당,대구광역시 수성구 파동로 19 ,수성구,파동,35.8064929207874,128.621365283669
1407,수성구지회,청구하이츠경로당,대구광역시 수성구 파동로12길 40 ,수성구,파동,35.8099774356654,128.622350157269
1408,수성구지회,파동 태왕리더스경로당,대구광역시 수성구 파동로 105 ,수성구,파동,35.8132269085876,128.616295499489
1409,수성구지회,수성못코오롱하늘채경로당,대구광역시 수성구 파동로 222 ,수성구,파동,35.8237798491395,128.611144287286
1410,수성구지회,남광타운경로당,대구광역시 수성구 파동로 22길 3 ,수성구,파동,35.8138648297395,128.617112865003
1411,수성구지회,두산경로당,대구광역시 수성구 들안로8길 68-5 ,수성구,,35.8341778681233,128.619666295559
1412,수성구지회,두산제1경로당,대구광역시 수성구 지범로21-11 ,수성구,,35.8290723229237,128.6248673034
1413,수성구지회,대우트럼프월드 수성경로당,대구광역시 수성구 동대구로 59 ,수성구,,35.8358473781203,128.622547904754
1414,수성구지회,수성SK리더스뷰경로당,대구광역시 수성구 동대구로 95 ,수성구,,35.8379057878629,128.622646713316
1415,수성구지회,지산경로당,대구광역시 수성구 지산로11길 6-19 ,수성구,,35.8269904075455,128.633083513852
1416,수성구지회,수동경로당,대구광역시 수성구 지범로31안길 3-14 ,수성구,,35.8241592175725,128.640359487501
1417,수성구지회,새마을경로당,대구광역시 수성구 무학로31길 23 ,수성구,,35.8314881685574,128.626441575885
1418,수성구지회,지산무학경로당,대구광역시 수성구 청수로38길 53-11 ,수성구,,35.8365365032437,128.628521042279
1419,수성구지회,청산맨션경로당,대구광역시 수성구 지범로21길 15 ,수성구,,35.8254907774085,128.63535898933
1420,수성구지회,지산타운경로당,대구광역시 수성구 용학로 303 ,수성구,,35.8223516371918,128.640364443555
1421,수성구지회,지산서한이다음아파트경로당,대구광역시 수성구 용학로 313 ,수성구,,35.8235736380125,128.641218686114
1422,수성구지회,녹원맨션경로당,대구광역시 수성구 무학로 189 ,수성구,,35.8309408733451,128.630552912658
1423,수성구지회,동서맨션경로당,대구광역시 수성구 지산로 56 ,수성구,,35.8258626494006,128.634427292602
1424,수성구지회,청구타운경로당,대구광역시 수성구 지산로 48 ,수성구,,35.8246673767785,128.634009528179
1425,수성구지회,시영5단지복지관경로당,대구광역시 수성구 용학로 325 ,수성구,,35.8240690396305,128.642521386371
1426,수성구지회,동서무학맨션경로당,대구광역시 수성구 지산로14길 83 ,수성구,,35.8266061684666,128.638306112052
1427,수성구지회,보성맨션경로당,대구광역시 수성구 지범로21길 3 ,수성구,,35.8239767040188,128.635727699777
1428,수성구지회,거성경로당,대구광역시 수성구 용학로48길 25-1 ,수성구,,35.81914322086,128.63521249675
1429,수성구지회,지산2동경로당,대구광역시 수성구 용학로33길 17-16 ,수성구,,35.8237179157013,128.627589659191
1430,수성구지회,지산목련아파트경로당,대구광역시 수성구 용학로42길 13 ,수성구,,35.8189205763411,128.63218107788
1431,수성구지회,호반송학경로당,대구광역시 수성구 용학로46길 40 ,수성구,,35.8184547685492,128.634078013817
1432,수성구지회,지산우방타운경로당,대구광역시 수성구 지산로 32 ,수성구,,35.8240759101237,128.633555577344
1433,수성구지회,현대맨션경로당,대구광역시 수성구 지범로22길 20 ,수성구,,35.8213054324862,128.634470159324
1434,수성구지회,지산리더스경로당,대구광역시 수성구 지산로 5 ,수성구,,35.8217994571359,128.631179366631
1435,수성구지회,한라타운경로당,대구광역시 수성구 지범로22길 9 ,수성구,,35.8222803612447,128.636087344933
1436,수성구지회,화성맨션경로당,대구광역시 수성구 용학로35길 62 ,수성구,,35.8242176886187,128.629910128964
1437,수성구지회,영남맨션경로당,대구광역시 수성구 지산로 31 ,수성구,,35.8242551495959,128.631525723248
1438,수성구지회,지산에덴경로당,대구광역시 수성구 용학로 223 ,수성구,,35.8215117321534,128.633527036142
1439,수성구지회,협화맨션경로당,대구광역시 수성구 지범로22길 23 ,수성구,,35.8208030063877,128.63566511608
1440,수성구지회,대우로얄하이츠경로당,대구광역시 수성구 용학로36길 20 ,수성구,,35.8207859986612,128.627645969681
1441,수성구지회,지산보성경로당,대구광역시 수성구 지범로22길 10 ,수성구,,35.8225940004009,128.634952119292
1442,수성구지회,범물경로당,대구광역시 수성구 범안로16길 46 ,수성구,,35.8161864509807,128.647157924348
1443,수성구지회,용지2단지복지관경로당,대구광역시 수성구 범안로 79 ,수성구,,35.8194660428599,128.64597608343
1444,수성구지회,범물용지아파트경로당,대구광역시 수성구 범안로 77 ,수성구,,35.8185385800145,128.6457594376
1445,수성구지회,범물하이츠경로당,대구광역시 수성구 용학로 336 ,수성구,,35.8241816494863,128.643604645223
1446,수성구지회,보성타운경로당,대구광역시 수성구 지범로39길 56 ,수성구,,35.8221612476722,128.644160919004
1447,수성구지회,범물보성맨션경로당,대구광역시 수성구 용학로 316 ,수성구,,35.8224000308342,128.642416067383
1448,수성구지회,범물청구타운경로당,대구광역시 수성구 지범로39길 12 ,수성구,,35.8205673875903,128.643206261271
1449,수성구지회,범물영남타운경로당,대구광역시 수성구 용학로 316 ,수성구,,35.8224000308342,128.642416067383
1450,수성구지회,범물공원경로당,대구광역시 수성구 지범로 232 ,수성구,,35.8184065356684,128.643357887233
1451,수성구지회,범물2동경로당,대구광역시 수성구 지범로48길 14-1 ,수성구,,35.8159666455902,128.643611516848
1452,수성구지회,범물맨션경로당,대구광역시 수성구 용학로 272 ,수성구,,35.8204984866405,128.639383392911
1453,수성구지회,서한화성경로당,대구광역시 수성구 지범로40길 11 ,수성구,,35.8184906948506,128.642607035789
1454,수성구지회,청아맨션경로당,대구광역시 수성구 범안로 40 ,수성구,,35.8170927783526,128.640718374068
1455,수성구지회,신화맨션경로당,대구광역시 수성구 지범로40길 6 ,수성구,,35.8188374650329,128.63951796316
1456,수성구지회,범물동서경로당,대구광역시 수성구 범안로 40 ,수성구,,35.8170927783526,128.640718374068
1457,수성구지회,삼주타운경로당,대구광역시 수성구 범안로8길 35 ,수성구,,35.8157514323474,128.641641704461
1458,수성구지회,에덴타운경로당,대구광역시 수성구 지범로40길 6 ,수성구,,35.8188374650329,128.63951796316
1459,수성구지회,보성송정타운경로당,대구광역시 수성구 지범로46길 43 ,수성구,,35.8133138967428,128.642679387778
1460,수성구지회,두성타운경로당,대구광역시 수성구 지범로 300 ,수성구,,35.8148161331213,128.649178052833
1461,수성구지회,우방미진하이츠경로당,대구광역시 수성구 지범로 290 ,수성구,,35.8151966583596,128.647892463935
1462,수성구지회,청림맨션경로당,대구광역시 수성구 지범로54길 15 ,수성구,,35.8145003822686,128.646291990782
1463,수성구지회,범물인앤인아파트경로당,대구광역시 수성구 지범로52길 69 ,수성구,,35.813511502598,128.64397877347
1464,수성구지회,수성하늘채르레브경로당,대구광역시 수성구 지범로48길 21 ,수성구,,35.8150557551656,128.644251582638
1465,수성구지회,신매경로당,대구광역시 수성구 욱수천로 78 ,수성구,,35.8350938715232,128.712107108673
1466,수성구지회,욱수경로당,대구광역시 수성구 욱수천로 15 ,수성구,,35.8299874926029,128.709786573446
1467,수성구지회,신매공원경로당,대구광역시 수성구 달구벌대로650길 59-6 ,수성구,,35.8329078179393,128.709081586988
1468,수성구지회,천마타운경로당,대구광역시 수성구 신매로 71 ,수성구,,35.8359921657331,128.706447415442
1469,수성구지회,태성맨션경로당,대구광역시 수성구 고산로 50 ,수성구,,35.8348814836922,128.705459966622
1470,수성구지회,에덴맨션경로당,대구광역시 수성구 고산로12길 34 ,수성구,,35.8339040707075,128.705996338585
1471,수성구지회,"대백,신화,창신아파트경로당",대구광역시 수성구 고산로 90 ,수성구,,35.8376759944349,128.704417766089
1472,수성구지회,시지두성타운경로당,대구광역시 수성구 고산로 30 ,수성구,,35.833112727005,128.704387754946
1473,수성구지회,"삼주,한라,협화아파트경로당",대구광역시 수성구 신매로 91 ,수성구,,35.8374894354728,128.706958456104
1474,수성구지회,시지보성서한아파트경로당,대구광역시 수성구 신매로 21 ,수성구,,35.8321626593641,128.705112061345
1475,수성구지회,시지청솔타운경로당,대구광역시 수성구 고산로 70 ,수성구,,35.8372808479899,128.704716301649
1476,수성구지회,시지동서타운경로당,대구광역시 수성구 신매로 41 ,수성구,,35.8327396446237,128.706712167473
1477,수성구지회,신화빌라트경로당,대구광역시 수성구 달구벌대로650길 29 ,수성구,,35.835580064986,128.709966019189
1478,수성구지회,태왕5차월드하이츠경로당,대구광역시 수성구 욱수천로 7 ,수성구,,35.8291049575768,128.708764323669
1479,수성구지회,시지태왕3차하이츠경로당,대구광역시 수성구 욱수천로 77 ,수성구,,35.8353267890231,128.711172686822
1480,수성구지회,태왕레전드경로당,대구광역시 수성구 욱수천로 27 ,수성구,,35.8305718071725,128.709994090054
1481,수성구지회,사월화성파크드림 2단지경로당,대구광역시 수성구 달구벌대로 3304-1 ,수성구,,35.8352547971287,128.715809952039
1482,수성구지회,사월화성파크드림 3단지경로당,대구광역시 수성구 달구벌대로 3304-2 ,수성구,,35.8346746199246,128.714252710333
1483,수성구지회,시지효성백년가약 1단지경로당,대구광역시 수성구 달구벌대로 3280 ,수성구,,35.8367151502221,128.714801366606
1484,수성구지회,시지효성백년가약 2단지경로당,대구광역시 수성구 달구벌대로 3280-1 ,수성구,,35.8357376957701,128.713872876879
1485,수성구지회,웰리치시지경로당,대구광역시 수성구 욱수천로 55 ,수성구,,35.8341755787941,128.71075610468
1486,수성구지회,시지경로당,대구광역시 수성구 달구벌대로619길 2 ,수성구,,35.8432927472861,128.696561585794
1487,수성구지회,가천경로당,대구광역시 수성구 고모로24길 25 ,수성구,,35.8525744527206,128.686247709964
1488,수성구지회,연호경로당,대구광역시 수성구 범안로91길 70 ,수성구,,35.8370848070623,128.667567283784
1489,수성구지회,고모경로당,대구광역시 수성구 고모로39길 20 ,수성구,,35.8573751613293,128.676751451871
1490,수성구지회,대흥경로당,대구광역시 수성구 월드컵로6길 54 ,수성구,,35.8317053770384,128.684615134057
1491,수성구지회,이천경로당,대구광역시 수성구 달구벌대로574길 192-1 ,수성구,,35.8384102633136,128.654991127168
1492,수성구지회,노변경로당,대구광역시 수성구 노변로 77 ,수성구,,35.8385166608433,128.699946367225
1493,수성구지회,팔현경로당,대구광역시 수성구 팔현길 88-5 ,수성구,,35.8674357803641,128.670626411681
1494,수성구지회,삼덕경로당,대구광역시 수성구 범안로64길 18-11 ,수성구,,35.8279315254063,128.668662415142
1495,수성구지회,연호동 제2경로당,대구광역시 수성구 달구벌대로 569길 20 ,수성구,,35.8477001923935,128.672862884277
1496,수성구지회,청구전원아파트경로당,대구광역시 수성구 시지로 45 ,수성구,,35.8402661581185,128.69618192706
1497,수성구지회,은세계아파트경로당,대구광역시 수성구 달구벌대로 3081 ,수성구,,35.8439194280271,128.694234905798
1498,수성구지회,제림은탑맨션경로당,대구광역시 수성구 천을로 49 ,수성구,,35.845143900426,128.695511395426
1499,수성구지회,노변청구타운경로당,대구광역시 수성구 시지로 21 ,수성구,,35.8414246187903,128.693181907192
1500,수성구지회,고산노변타운경로당,대구광역시 수성구 시지로 55 ,수성구,,35.8381608472985,128.696092166133
1501,수성구지회,노변동서우방타운경로당,대구광역시 수성구 노변공원로 22 ,수성구,,35.8403658688992,128.697454778958
1502,수성구지회,노변다숲경로당,대구광역시 수성구 노변공원로 34 ,수성구,,35.8388016169261,128.697606151715
1503,수성구지회,시지대백맨션경로당,대구광역시 수성구 달구벌대로625길 22 ,수성구,,35.8439044318331,128.7001697128
1504,수성구지회,노변대백맨션경로당,대구광역시 수성구 노변로 11 ,수성구,,35.8329662161166,128.698545151013
1505,수성구지회,수성월드메르디앙경로당,대구광역시 수성구 노변로 55 ,수성구,,35.8351188461902,128.69921408306
1506,수성구지회,시지태왕아너스경로당,대구광역시 수성구 천을로 91 ,수성구,,35.8448661614379,128.699886544714
1507,수성구지회,시지월드메르디앙경로당,대구광역시 수성구 천을로 70 ,수성구,,35.8448074256669,128.698241398118
1508,수성구지회,아이프라임시지경로당,대구광역시 수성구 달구벌대로 3110 ,수성구,,35.8423597320169,128.697204760059
1509,수성구지회,수성알파시티청아람아파트경로당,대구광역시 수성구 알파시티2로 96 ,수성구,,35.8356890047854,128.696107376687
1510,수성구지회,수성알파시티 동화아이위시 경로당,대구광역시 수성구 알파시티2로 48 ,수성구,,35.8379589869262,128.693166563508
1511,수성구지회,사월경로당,대구광역시 수성구 달구벌대로 3321-4 ,수성구,,35.8365625402827,128.71948942206
1512,수성구지회,매호경로당,대구광역시 수성구 천을로31길 40 ,수성구,,35.8468731122901,128.708826750898
1513,수성구지회,성동경로당,대구광역시 수성구 성동로 166 ,수성구,성동,35.8486394705822,128.721075043503
