구군,의료기관명,소 재 지(도로명),위도,경도
동구,대암한의원,대구광역시 동구 신암로 106-5 (신암동),35.880162522641,128.611511063911
동구,하치과의원,대구광역시 동구 반야월로 200 (동호동),35.8720281178845,128.710237435381
동구,백초한의원,대구광역시 동구 아양로 183-1 (신암동),35.8858758783188,128.633311057366
동구,이용재내과의원,대구광역시 동구 화랑로 111 (효목동),35.8733041495271,128.638733765826
동구,김대홍치과의원,"대구광역시 동구 동부로 1, 101동 210호 (신천동, 신천주공아파트 상가)",35.8749237745493,128.61226103042
동구,김홍정치과의원,대구광역시 동구 아양로 199 (신암동),35.8860995341105,128.634675712505
동구,권비뇨기과의원,대구광역시 동구 아양로 27 (신암동),35.8819040488904,128.616915568367
동구,영제한의원,대구광역시 동구 아양로 43 (신암동),35.882287769978,128.618874119575
동구,한국건강관리협회 건강증진의원,대구광역시 동구 장등로 16 (신천동),35.8687902305493,128.62353479841
동구,안태수외과의원,대구광역시 동구 효신로 24 (효목동),35.8741720988788,128.634715365679
동구,제명한의원,대구광역시 동구 아양로 63-1 (신암동),35.8827391633792,128.620923982473
동구,제생한의원,"대구광역시 동구 아양로 243-1, 제생빌딩 2층 (신암동)",35.887303967104,128.639436616257
동구,한국한센복지협회대구경북지부부설복지피부과의원,대구광역시 동구 장등로 60 (신천동),35.8727790422426,128.624260459143
동구,현대치과의원,대구광역시 동구 신암로 86-1 (신암동),35.8787154549,128.610014180251
동구,낙타정형외과의원,대구광역시 동구 국채보상로 867 (신천동),35.8673302813132,128.625687662161
동구,한민내과의원,대구광역시 동구 송라로 32 (신천동),35.8702249051538,128.620200351881
동구,순천의원,대구광역시 동구 반야월로 196 (서호동),35.872058177517,128.709727462912
동구,박준호내과의원,"대구광역시 동구 송라로 81, 2층 (신천동)",35.8742432396018,128.617514740655
동구,한국가스공사 부속한의원,대구광역시 동구 첨단로 120 (신서동),35.8868062261966,128.729850904817
동구,한결치과의원,"대구광역시 동구 안심뉴타운2로 83, 3층 (율암동)",35.8733628779339,128.701653444039
동구,더영이비인후과의원,대구광역시 동구 안심로 356 (동호동),35.867461930318,128.72341271004
동구,율하속연합내과의원,"대구광역시 동구 안심로22길 60-1, 모인프라자 1층 108,109,115,116,117호 (율하동)",35.8626987622673,128.698297176129
동구,진심정형외과의원,"대구광역시 동구 아양로 39, 우진빌딩 1층 (신암동)",35.8822647853464,128.618500155831
동구,힐하우스피부과의원,"대구광역시 동구 동대구로 525, 토요코인 호텔 동대구역점 2층 201~207호 (신천동)",35.8771257065051,128.626083254261
동구,대구시원한방병원,대구광역시 동구 신암로 121(신암동) 이엠이빌딩 1~4층,35.8810559312246,128.612509896722
서구,장수효요양병원,대구광역시 서구 평리로 380 (내당동),35.8655179616162,128.564483835212
서구,경대재활요양병원,"대구광역시 서구 국채보상로 223, 대원빌딩 4~10층 (평리동)",35.8708275910413,128.555354614905
서구,제일효요양병원,"대구광역시 서구 북비산로 250 (평리동, 제일효병원)",35.878938063665,128.560269043503
서구,남대구요양병원,대구광역시 서구 서대구로 315 (비산동),35.8858701322765,128.557130767611
서구,열린요양병원,대구광역시 서구 북비산로 239 (평리동),35.8794664473092,128.559447175231
서구,현대요양병원,대구광역시 서구 국채보상로 395 (비산동),35.8724014632277,128.574414304137
서구,탱탱의원,"대구광역시 서구 달구벌대로361길 1, 5층 504호 (내당동)",35.8596466714375,128.561682171278
서구,참튼튼병원,"대구광역시 서구 달구벌대로 1807, 지하1,1층일부~7층 (내당동)",35.8599003674415,128.562428844548
서구,제이병원,대구광역시 서구 달구벌대로 1677 (내당동),35.8552414674597,128.549121810868
서구,웰니스1004요양병원,"대구광역시 서구 달구벌대로 1889, 지하3층, 2층~5층 (내당동)",35.8621511136079,128.570869034591
서구,대구연세요양병원,대구광역시 서구 북비산로 156 (평리동),35.8785088515698,128.550269403503
서구,새동산병원,대구광역시 서구 국채보상로 379 (비산동),35.8724585955795,128.572378220252
서구,대구광역시서부노인전문병원,대구광역시 서구 와룡로 298-13 (중리동),35.8597276150654,128.539220678025
서구,한신병원,대구광역시 서구 서대구로 60 (내당동),35.8633733324798,128.556603378118
서구,대명의료재단서대구병원,대구광역시 서구 국채보상로 200 (평리동),35.8696512074843,128.553030527906
서구,세민병원,"대구광역시 서구 국채보상로 302 (평리동, 세민병원)",35.871696561206,128.564043094811
서구,열린큰병원,"대구광역시 서구 달구벌대로 1877 (내당동, 열린큰병원)",35.8618126707143,128.569660558765
서구,곽호순병원,대구광역시 서구 통학로 31 (내당동),35.8630598548117,128.563940662482
서구,대덕의료재단 보람요양병원,대구광역시 서구 달서로 35 (내당동),35.8654028960953,128.570697299092
서구,대구의료원,대구광역시 서구 평리로 157 (중리동),35.8599194913791,128.541123690067
서구,더필병원,대구광역시 서구 서대구로 194 (평리동),35.8753575300865,128.555274323193
서구,두류사랑니치과의원,"대구광역시 서구 달구벌대로 1739, 6층 (내당동)",35.8574474732078,128.555371222261
서구,대구시민의료생협달성토성한의원,"대구광역시 서구 국채보상로83길 29-2, 향원재 1층 (비산동)",35.8741536232331,128.575577663285
서구,일등한의원,"대구광역시 서구 달구벌대로361길 1, 대구N타워 2층 201,202호 (내당동)",35.8596466714375,128.561682171278
서구,서문연합의원,"대구광역시 서구 큰장로 131, 2층 (내당동)",35.8700278218136,128.579118105207
서구,팔달리더스치과의원,"대구광역시 서구 팔달로 152, 2층 202호 (비산동)",35.888758584427,128.56662856089
서구,원이비인후과의원,"대구광역시 서구 국채보상로 151, 5층 501호 (평리동)",35.8695208911264,128.547774582894
서구,용이비인후과의원,"대구광역시 서구 국채보상로 223, 대원빌딩 3층 303, 304호 (평리동)",35.8708275910413,128.555354614905
서구,에스앤에스의원,"대구광역시 서구 달구벌대로 1691, 3층 303호 (내당동)",35.8557187655227,128.550710498388
서구,원대한의원,"대구광역시 서구 달서로 282, 2층 (원대동3가)",35.8865075617415,128.575346229325
서구,강한속내과유외과의원,"대구광역시 서구 국채보상로 223, 대원빌딩 3층 (평리동)",35.8708275910413,128.555354614905
서구,기찬마디의원,"대구광역시 서구 국채보상로 256, 3층 (평리동)",35.870900683774,128.559093160925
서구,심청안과의원,"대구광역시 서구 달구벌대로361길 1, 4층 403~404호 (내당동)",35.8596466714375,128.561682171278
서구,두류원이비인후과의원,"대구광역시 서구 달구벌대로361길 1, 3층 301~302호 (내당동)",35.8596466714375,128.561682171278
서구,백세정형외과의원,"대구광역시 서구 달구벌대로361길 1, 3층 303,304호 (내당동)",35.8596466714375,128.561682171278
서구,도앤김연합내과의원,"대구광역시 서구 팔달로 152, 4층 401호 (비산동)",35.888758584427,128.56662856089
서구,에스척정형외과의원,"대구광역시 서구 팔달로 152, 3층 301~302호 (비산동)",35.888758584427,128.56662856089
서구,7월7일 치과의원,"대구광역시 서구 서대구로 116, 3층 (평리동)",35.8681904556984,128.55571060098
서구,경대본치과의원,"대구광역시 서구 국채보상로 262, 4층 (평리동)",35.871044827826,128.55976249839
서구,김정훈한의원,"대구광역시 서구 국채보상로 264, 1층 (평리동)",35.8710932388908,128.559927529266
서구,참편한마취통증의학과의원,"대구광역시 서구 국채보상로88길 1, 2층 (내당동)",35.8704259198776,128.578516961319
서구,로미한의원,"대구광역시 서구 국채보상로 284, 2층 (평리동)",35.871417481878,128.561923691012
서구,사암당한의원,"대구광역시 서구 달구벌대로 1805, 2층 (내당동)",35.8598125068388,128.562186235107
서구,비산중앙치과의원,"대구광역시 서구 국채보상로 369, 2층 (비산동)",35.8724957433031,128.571481582961
서구,평화안과의원,"대구광역시 서구 팔달로 188, 2층 (원대동3가)",35.8881905964989,128.570532921344
서구,명인당한의원,"대구광역시 서구 국채보상로 442-3, 1층 (내당동)",35.8702236791414,128.578998655734
서구,다원의원,"대구광역시 서구 달구벌대로 1771, 4층 401호 (내당동)",35.8586653573132,128.558765367679
서구,새한마음치과의원,"대구광역시 서구 달구벌대로 1887, 2층 (내당동)",35.8620471860844,128.570622881712
서구,호치과의원,"대구광역시 서구 국채보상로 362, 4층 (비산동)",35.871822944501,128.570324362723
서구,청아인한의원,"대구광역시 서구 국채보상로 190-1, 1층 (중리동)",35.8695907065489,128.551973462584
서구,화남한의원,"대구광역시 서구 북비산로 317, 1층 (평리동)",35.8797220446483,128.568088452206
서구,동산이피부과의원,"대구광역시 서구 국채보상로 258, 3층 (평리동)",35.8710165163255,128.559298705972
서구,평리한의원,"대구광역시 서구 문화로 245, 1층 (평리동)",35.8758054474434,128.559509713174
서구,더아름다운치과의원,"대구광역시 서구 국채보상로 254, 4층 (평리동)",35.8709186578092,128.558881712894
서구,백수한의원,"대구광역시 서구 달구벌대로 1913, 3층 (내당동)",35.8628043086385,128.573729584983
서구,수이비인후과의원,"대구광역시 서구 팔달로 164 (비산동, 비산5동 새마을금고)",35.8885922456002,128.567835901562
서구,대림당한의원,"대구광역시 서구 평리로 262, 2층 (내당동)",35.8626854868845,128.552132503817
서구,준치과의원,대구광역시 서구 국채보상로 438 (내당동),35.8704763049258,128.578735516516
서구,더원노블치과의원,"대구광역시 서구 팔달로 164, 3층 (비산동, 비산5동 새마을금고)",35.8885922456002,128.567835901562
서구,수침한의원,"대구광역시 서구 북비산로 240, 2층 (평리동)",35.8789173852408,128.559245405977
서구,이동엽연합내과의원,"대구광역시 서구 팔달로 164, 3층 (비산동, 비산5동 새마을금고)",35.8885922456002,128.567835901562
서구,팔달연합의원,"대구광역시 서구 팔달로 164, 2층 (비산동)",35.8885922456002,128.567835901562
서구,은가람한의원,"대구광역시 서구 북비산로 312, 1층 (평리동)",35.8792552943157,128.567450095623
서구,행복나무한의원,"대구광역시 서구 달서로 143-1, 1층 (비산동)",35.8750938020249,128.570891822812
서구,제일속시원내과의원,"대구광역시 서구 국채보상로 165, 1층 (평리동)",35.8696483634039,128.549210596079
서구,정다운부부한의원,"대구광역시 서구 달서로 194, 1층 (비산동)",35.8797475014702,128.571931339802
서구,봄솔치과의원,"대구광역시 서구 큰장로 133, 4층 (내당동)",35.8701759904086,128.57915082808
서구,서울오한의원,"대구광역시 서구 팔달로 170, 2층 (비산동)",35.8885798054636,128.568381386567
서구,경희효한의원,"대구광역시 서구 팔달로 152, 5층 503호 (비산동)",35.888758584427,128.56662856089
서구,박진호속시원내과의원,대구광역시 서구 달구벌대로 1691 (내당동),35.8557187655227,128.550710498388
서구,자연봄한의원,"대구광역시 서구 국채보상로 256, 2층 (평리동)",35.870900683774,128.559093160925
서구,네이처영상의학과의원,"대구광역시 서구 달구벌대로 1691, 203호 (내당동)",35.8557187655227,128.550710498388
서구,그린연합신경외과의원,대구광역시 서구 국채보상로 354 (비산동),35.8719715178683,128.569567994085
서구,대찬한의원,"대구광역시 서구 팔달로 142, 2층 (비산동)",35.8889834552838,128.565713838487
서구,코코플러스이비인후과의원,대구광역시 서구 평리로 243 (중리동),35.8627809538684,128.549917496428
서구,경희인수한의원,"대구광역시 서구 달구벌대로329길 72, 1층 (내당동)",35.856864932612,128.54495522165
서구,참좋은연합의원,대구광역시 서구 평리로 243 (중리동),35.8627809538684,128.549917496428
서구,새한빛치과의원,"대구광역시 서구 달서로 153, 2층 (비산동)",35.8758140184365,128.570917781263
서구,광장플랜트치과의원,"대구광역시 서구 달구벌대로 1691, M프라자동 3층 304호 (내당동)",35.8557187655227,128.550710498388
서구,서대구안과의원,"대구광역시 서구 국채보상로 258, 2층 (평리동)",35.8710165163255,128.559298705972
서구,에스원성형외과의원,"대구광역시 서구 달구벌대로 1691, 3층 302호 (내당동, 엠프라자)",35.8557187655227,128.550710498388
서구,태송한의원,"대구광역시 서구 국채보상로 309, 1층 (평리동)",35.8722347772578,128.56488317438
서구,웰치과의원,"대구광역시 서구 달구벌대로 1805, 5층 (내당동)",35.8598125068388,128.562186235107
서구,명성이비인후과의원,"대구광역시 서구 국채보상로 258, 3층 (평리동)",35.8710165163255,128.559298705972
서구,길연합한의원,"대구광역시 서구 염색공단로5길 27, 2층 (비산동)",35.8862494183532,128.555072826052
서구,대흥한의원,"대구광역시 서구 국채보상로52길 9, 2층 (평리동)",35.8703794418439,128.55996900366
서구,닥터스마일치과의원,"대구광역시 서구 평리로 245, 3층 (중리동)",35.8628087884536,128.55020465405
서구,참사랑가정의학과의원,대구광역시 서구 국채보상로50길 20 (평리동),35.8699780382206,128.559513513487
서구,수가정의학과의원,대구광역시 서구 달서천로41길 66-4 (비산동),35.8877298939673,128.56070044586
서구,우리정형외과의원,"대구광역시 서구 서대구로 138, 지하1층,1층,4층 (평리동)",35.8702112815688,128.555244363097
서구,경대연합의원,"대구광역시 서구 국채보상로 316, 201동 202호 (평리동)",35.8717612751281,128.56508677082
서구,마루한의원,"대구광역시 서구 국채보상로 258, 2층일부층 (평리동)",35.8710165163255,128.559298705972
서구,서대구수치과의원,"대구광역시 서구 국채보상로 258, 4층 (평리동)",35.8710165163255,128.559298705972
서구,서구경대속내과의원,"대구광역시 서구 국채보상로 250, 2층 (평리동)",35.8708307289112,128.558345231141
서구,건아치과의원,"대구광역시 서구 국채보상로 316, 4층 405호 (평리동, 평리롯데캐슬)",35.8717612751281,128.56508677082
서구,구안한의원,"대구광역시 서구 달구벌대로 1747, 2층 (내당동)",35.8576905200827,128.55598303838
서구,예은소아청소년과의원,"대구광역시 서구 국채보상로 316, 201동 305호 (평리동)",35.8717612751281,128.56508677082
서구,삼성연합의원,"대구광역시 서구 국채보상로 429, 1층 1호 (비산동)",35.8715602852246,128.577961192239
서구,소망연합의원,"대구광역시 서구 국채보상로 151, 201호 (평리동)",35.8695208911264,128.547774582894
서구,현연합의원,"대구광역시 서구 통학로 57, 2층 (내당동)",35.8654844983264,128.563628063967
서구,신세계연합의원,대구광역시 서구 북비산로 360 (비산동),35.8791240644335,128.572538982351
서구,도근한의원,"대구광역시 서구 국채보상로 151, 3층 (평리동)",35.8695208911264,128.547774582894
서구,두류플란트치과의원,"대구광역시 서구 달구벌대로 1747, 3층 (내당동)",35.8576905200827,128.55598303838
서구,봄빛한의원,"대구광역시 서구 서대구로 179, 2층 (평리동)",35.8740203761501,128.554594598609
서구,하나비뇨기과의원,대구광역시 서구 큰장로 133 (내당동),35.8701759904086,128.57915082808
서구,해오름한의원,대구광역시 서구 문화로 322 (비산동),35.8756896017219,128.567791392886
서구,서대구행복을심는치과의원,"대구광역시 서구 국채보상로 250, 3층 (평리동)",35.8708307289112,128.558345231141
서구,이현연합의원,대구광역시 서구 북비산로 160 (평리동),35.8785678428397,128.55055822213
서구,유일한의원,"대구광역시 서구 큰장로 129, 2층 (내당동)",35.8698237942642,128.579063902469
서구,정인당한의원,"대구광역시 서구 문화로 281, 2층 (평리동)",35.8759089585156,128.563497333993
서구,메트로연합정형외과의원,대구광역시 서구 달서로 120 (비산동),35.8728700593176,128.571483108338
서구,튼튼정형외과의원,대구광역시 서구 서대구로 74 (평리동),35.8645396816486,128.556360603214
서구,뿌리깊은한의원,"대구광역시 서구 달구벌대로 1767, 2층 (내당동)",35.858610070578,128.558227172804
서구,범어광장램브란트치과의원,"대구광역시 서구 달구벌대로 1765, 경도빌딩 5층 (내당동)",35.8586723061365,128.558132525531
서구,선우한의원,"대구광역시 서구 국채보상로 443, 2층 (비산동)",35.8707298154792,128.579261906696
서구,이윤정내과의원,"대구광역시 서구 평리로 236, 내당동 2층 218호 (내당동)",35.8621568323449,128.54974172186
서구,문피부과의원,"대구광역시 서구 달서로 184-1, 3층 (비산동)",35.8787335524346,128.571564948041
서구,임성호한의원,대구광역시 서구 북비산로 237 (평리동),35.8793935759415,128.559208788484
서구,현내과연합의원,대구광역시 서구 팔달로 156 (비산동),35.8886986438767,128.567092380998
서구,중평한의원,대구광역시 서구 서대구로17길 21(평리동),35.8649777937748,128.553536483632
서구,한울한의원,대구광역시 서구 큰장로 133 (내당동),35.8701759904086,128.57915082808
서구,강남남성비뇨기과의원,"대구광역시 서구 서대구로 370, 4층 (비산동)",35.8888479331452,128.561630136197
서구,참종합내과의원,대구광역시 서구 문화로49길 31 (평리동),35.8784911735923,128.559000095845
서구,대평리내과의원,"대구광역시 서구 문화로 230, 2층 201~202호 (평리동, 서대구역반도유보라센텀)",35.875059707626,128.557353065481
서구,참마음정신건강의학과의원,"대구광역시 서구 달서로 201, 201호 (비산동)",35.8803130298603,128.571313906964
서구,비산연합마취통증의학과의원,"대구광역시 서구 국채보상로 362, 2층 (비산동)",35.871822944501,128.570324362723
서구,현대가정의학과의원,대구광역시 서구 문화로60길 1 (평리동),35.8756314898866,128.565801114217
서구,해맑은수치과의원,대구광역시 서구 서대구로 87 (평리동),35.8656825250467,128.555351366378
서구,새현대연합의원,대구광역시 서구 북비산로 346 (비산동),35.8792541391951,128.570910978252
서구,계수내과의원,대구광역시 서구 북비산로 315-1 (평리동),35.8796988579433,128.567821361222
서구,대평경대연합정형외과의원,"대구광역시 서구 북비산로 233, 1층, 5~6층 (평리동)",35.8794239787869,128.558727163493
서구,경대가정의학과의원,대구광역시 서구 달서로 258 (원대동3가),35.884914245877,128.573903341972
서구,김철진정신건강의학과의원,"대구광역시 서구 달구벌대로 1883, 2층 (내당동)",35.8619141027465,128.570263236603
서구,장선한의원,"대구광역시 서구 달구벌대로361길 7, 2층 (내당동)",35.860028715499,128.561581511821
서구,김동목바른이치과의원,대구광역시 서구 달구벌대로 1727 (내당동),35.8569688075924,128.554136897873
서구,청구의원,"대구광역시 서구 달구벌대로 1805, 1층 (내당동)",35.8598125068388,128.562186235107
서구,한마음연합신경외과의원,대구광역시 서구 달서로 129 (비산동),35.8738338354812,128.570856204125
서구,삼성내과의원,"대구광역시 서구 달서로 118, 1층 (비산동)",35.8727387762002,128.571385629394
서구,경북신경외과의원,"대구광역시 서구 국채보상로 429, 2층 (비산동)",35.8715602852246,128.577961192239
서구,대경한의원,"대구광역시 서구 평리로 248, 2층 (내당동)",35.8624671690198,128.550574174695
서구,맑은눈안과의원,"대구광역시 서구 팔달로 164, 비산5동 새마을금고 4층 (비산동)",35.8885922456002,128.567835901562
서구,원대연합의원,대구광역시 서구 달서로 266-2 (원대동3가),35.8855504029164,128.574429638703
서구,밝은안과의원,대구광역시 서구 달서로 188 (비산동),35.8791192823944,128.57157566949
서구,백산한의원,대구광역시 서구 달구벌대로 1887 (내당동),35.8620471860844,128.570622881712
서구,서대구연합의원,대구광역시 서구 문화로 196 (평리동),35.8752349658012,128.554028847175
서구,강은혜산부인과의원,대구광역시 서구 평리로 288 (내당동),35.8630715096532,128.55497054851
서구,가톨릭연합피부과의원,대구광역시 서구 국채보상로 246-1 (평리동),35.8707337234223,128.557959478783
서구,성주채한의원,대구광역시 서구 달구벌대로 1669 (내당동),35.8547364542241,128.54829063546
서구,현대연합의원,대구광역시 서구 팔달로 160 (비산동),35.8887135020663,128.567355572788
서구,서대구한의원,대구광역시 서구 북비산로 342 (비산동),35.8793990865723,128.570804331023
서구,도솔천한의원,대구광역시 서구 당산로47길 48 (중리동),35.8572769672241,128.544560611217
서구,박선호이비인후과의원,"대구광역시 서구 서대구로 66, 지하1, 3, 4층 (평리동)",35.86397659121,128.556406384147
서구,지성의원,"대구광역시 서구 국채보상로 300, 1층 (평리동)",35.8715648727356,128.563747880862
서구,광장정신건강의학과의원,대구광역시 서구 달구벌대로 1733 (내당동),35.8572131827046,128.554730135397
서구,대구제통마취통증의학과의원,"대구광역시 서구 달서로 189, 1층 (비산동)",35.8791235451941,128.570919250387
서구,신평연합의원,대구광역시 서구 통학로17길 25 (평리동),35.8676193278983,128.560779662772
서구,동산제통마취통증의학과의원,대구광역시 서구 국채보상로 433 (비산동),35.8712719805309,128.578340546251
서구,세광한의원,대구광역시 서구 팔달로 138 (비산동),35.8890556307903,128.565099094376
서구,삼성비뇨기과의원,대구광역시 서구 달구벌대로 1729-1 (내당동),35.8571214086817,128.554517132903
서구,소명치과의원,대구광역시 서구 큰장로 81 (내당동),35.8668198786481,128.575402224626
서구,구평리외과의원,대구광역시 서구 문화로 300-1 (평리동),35.8756555861011,128.565556448307
서구,정홍수내과의원,대구광역시 서구 서대구로62길 3 (비산동),35.8849110104396,128.557550169058
서구,이신경과의원,대구광역시 서구 국채보상로 436 (비산동),35.8707166909784,128.578361417164
서구,북비산치과의원,대구광역시 서구 달서로 194 (비산동),35.8797475014702,128.571931339802
서구,아세아연합의원,"대구광역시 서구 서대구로 49, 지하1층,2층~3층 (내당동)",35.8624156202656,128.556037767407
서구,황형기내과의원,대구광역시 서구 원대로 53 (원대동1가),35.8821498700352,128.580683986823
서구,서대구정신건강의학과의원,"대구광역시 서구 서대구로 74, 3층 (평리동)",35.8645396816486,128.556360603214
서구,우리내과의원,대구광역시 서구 달서천로55길 29 (비산동),35.886726691518,128.56344046404
서구,연세한의원,"대구광역시 서구 고성로 2 (비산동,(1층))",35.8884463590477,128.568711529713
서구,성지한의원,대구광역시 서구 원대로13길 2 (원대동2가),35.8831153850163,128.580798074566
서구,김주형치과의원,"대구광역시 서구 달서로 253, 1층 (비산동)",35.8848274799228,128.573076978197
서구,이사랑치과의원,"대구광역시 서구 북비산로 235, 7층 (평리동)",35.8794355335763,128.558954714792
서구,김홍조의미치과의원,대구광역시 서구 달서천로57길 31 (비산동),35.8870287827114,128.564040405534
서구,미소치과의원,"대구광역시 서구 평리로 236, 217호 (내당동)",35.8621568323449,128.54974172186
서구,경북제통마취통증의학과의원,대구광역시 서구 달구벌대로 1895 (내당동),35.8622623257676,128.571529586333
서구,조응래이비인후과의원,대구광역시 서구 달서로 62 (비산동),35.8674930520237,128.57124572258
서구,육철수한의원,"대구광역시 서구 서대구로 90, 2층 (평리동)",35.8658988072616,128.556081403844
서구,우리들내과소아청소년과의원,대구광역시 서구 달서로 188 (비산동),35.8791192823944,128.57157566949
서구,청구치과의원,"대구광역시 서구 서대구로 304, 4층 (비산동)",35.8846923366877,128.557179241042
서구,애락의원,대구광역시 서구 통학로 54 (내당동),35.8651683653797,128.56413409943
서구,이현치과의원,대구광역시 서구 북비산로 160 (평리동),35.8785678428397,128.55055822213
서구,박세호연합치과의원,"대구광역시 서구 국채보상로 151, 401호 (평리동)",35.8695208911264,128.547774582894
서구,백상한의원,대구광역시 서구 통학로17길 27 (평리동),35.8675832546398,128.560497415642
서구,윤성치과의원,대구광역시 서구 문화로49길 26 (평리동),35.8779547107319,128.559313234072
서구,명광치과의원,"대구광역시 서구 달서로 161, 4층 (비산동)",35.8766649357666,128.570954847269
서구,서남제통의원,대구광역시 서구 달구벌대로329길 79 (중리동),35.857077826864,128.544650618708
서구,박은호외과의원,대구광역시 서구 서대구로 58 (내당동),35.8631522771689,128.556582781012
서구,유현석치과의원,대구광역시 서구 달서로 201 (비산동),35.8803130298603,128.571313906964
서구,강내과의원,대구광역시 서구 달서로 201 (비산동),35.8803130298603,128.571313906964
서구,김앤장내과의원,"대구광역시 서구 달구벌대로361길 1, 2층 (내당동)",35.8596466714375,128.561682171278
서구,전일봉한의원,"대구광역시 서구 달서로 121, 2층 (비산동)",35.8730382343392,128.570923534654
서구,박소현치과의원,"대구광역시 서구 국채보상로 188, 3층 (중리동)",35.869563577428,128.551555318332
서구,비산한의원,대구광역시 서구 달서로 181 (비산동),35.8785090205253,128.571018283553
서구,김해규치과의원,대구광역시 서구 국채보상로 143 (평리동),35.8692404331149,128.546796836109
서구,효성정형외과의원,대구광역시 서구 서대구로 177-1 (평리동),35.8738970208312,128.554565836712
서구,서문한의원,대구광역시 서구 달서로 62 (비산동),35.8674930520237,128.57124572258
서구,윤동호치과의원,대구광역시 서구 달구벌대로 1669 (내당동),35.8547364542241,128.54829063546
서구,성주정한의원,대구광역시 서구 달서로 22 (내당동),35.8641450169317,128.571686878352
서구,정재윤한의원,대구광역시 서구 달성공원로 9-9 (비산동),35.8709655123493,128.578901886399
서구,성수치과의원,대구광역시 서구 달구벌대로 1767 (내당동),35.858610070578,128.558227172804
서구,이성원비뇨기과의원,대구광역시 서구 달서로 201 (비산동),35.8803130298603,128.571313906964
서구,강훈치과의원,"대구광역시 서구 팔달로 188, 3층 (원대동3가)",35.8881905964989,128.570532921344
서구,강남한의원,대구광역시 서구 달서로 168 (비산동),35.8773404540323,128.571525023837
서구,서내과의원,대구광역시 서구 달구벌대로 1883 (내당동),35.8619141027465,128.570263236603
서구,유명한의원,"대구광역시 서구 서대구로 37, 2층 (내당동)",35.8613636728644,128.556277022041
서구,박문흠이비인후과의원,"대구광역시 서구 달서로 184-1, 3동 2층 (비산동)",35.8787335524346,128.571564948041
서구,밀양한의원,"대구광역시 서구 국채보상로50길 5, 1층 (평리동, 평리 푸르지오)",35.870545833695,128.558987338591
서구,경보한의원,대구광역시 서구 서대구로 372 (비산동),35.8889089689244,128.561939749416
서구,진영한의원,"대구광역시 서구 달서로 184, 1층 (비산동)",35.8786021097019,128.571534780123
서구,새길치과의원,"대구광역시 서구 달구벌대로 1913, 2층 (내당동)",35.8628043086385,128.573729584983
서구,이종훈안과의원,대구광역시 서구 북비산로 359 (비산동),35.8796257658515,128.572680889043
서구,김기호내과의원,대구광역시 서구 서대구로 66 (평리동),35.86397659121,128.556406384147
서구,금비한의원,"대구광역시 서구 평리로 375, 1층 (평리동)",35.8658924054047,128.563922040429
서구,진종호치과의원,"대구광역시 서구 달구벌대로361길 1, 4층 401,402호 (내당동)",35.8596466714375,128.561682171278
서구,이광진치과의원,대구광역시 서구 큰장로 131 (내당동),35.8700278218136,128.579118105207
서구,동덕한의원,"대구광역시 서구 서대구로 349, 3층 (비산동)",35.8883245710576,128.559478800907
서구,한승욱안과의원,"대구광역시 서구 달구벌대로 1867, 2층 (내당동)",35.8615160502918,128.568581554111
서구,혜민한의원,"대구광역시 서구 국채보상로 230, 1층 (평리동)",35.8703991466418,128.556296733304
서구,동광한의원,대구광역시 서구 국채보상로 207 (평리동),35.8704580668545,128.553673812988
서구,남외과의원,대구광역시 서구 서대구로 376 (비산동),35.8889858095173,128.562405929722
서구,서대구영상의학과의원,대구광역시 서구 달구벌대로 1895 (내당동),35.8622623257676,128.571529586333
서구,경희보인한의원,"대구광역시 서구 국채보상로 293, 2층 (평리동)",35.8722175147589,128.563094739176
서구,김용근치과의원,대구광역시 서구 서대구로 184 (평리동),35.8744465716067,128.555210786457
서구,중리치과의원,대구광역시 서구 국채보상로 165 (평리동),35.8696483634039,128.549210596079
서구,광덕한의원,대구광역시 서구 달서로 100-1 (비산동),35.8711127396043,128.571282988949
서구,심치과의원,"대구광역시 서구 국채보상로 442, 2층 (내당동)",35.8703803042663,128.578977628004
서구,영신한의원,대구광역시 서구 고성로 25 (원대동3가),35.8871796665524,128.570865657555
서구,조한의원,"대구광역시 서구 국채보상로 375, 2층 (비산동)",35.8724774059821,128.572145973017
서구,동화한의원,"대구광역시 서구 달서로 201, 2층 (비산동)",35.8803130298603,128.571313906964
서구,안대덕소아청소년과의원,대구광역시 서구 서대구로 58 (내당동),35.8631522771689,128.556582781012
서구,신문수치과의원,대구광역시 서구 북비산로 342 (비산동),35.8793990865723,128.570804331023
서구,서울가정의학과의원,"대구광역시 서구 문화로 254, 2층 (평리동)",35.8755635486458,128.560316900864
서구,달성피부과의원,대구광역시 서구 달구벌대로 1735 (내당동),35.8572862574201,128.554932699669
서구,류영하치과의원,"대구광역시 서구 달서로 32, 2층 (내당동)",35.8648832241236,128.571432990859
서구,권광인소아과의원,"대구광역시 서구 국채보상로 147, 2층 (평리동)",35.869285593354,128.54722263507
서구,김무중치과의원,대구광역시 서구 평리로 438 (내당동),35.8668141393482,128.570673008834
서구,김광훈산부인과의원,대구광역시 서구 서대구로 87 (평리동),35.8656825250467,128.555351366378
서구,이병수내과의원,대구광역시 서구 달구벌대로 1875 (내당동),35.8617324976349,128.569444545359
서구,(사)인구보건복지협회 가족보건의원,대구광역시 서구 국채보상로46길 16 (평리동),35.8690048177824,128.55580845047
