번호,소속지회,경로당명,주소
1287,서구지회,센트럴자이,대구광역시 서구 고성로 33(원대동3가)  
1288,수성구지회,범어1동 제1경로당,대구광역시 수성구 동대구로54길 7 
1289,수성구지회,범어1동 제2경로당,대구광역시 수성구 청솔로16길 35 
1290,수성구지회,궁전맨션경로당,대구광역시 수성구 동대구로 274 
1291,수성구지회,아진맨션경로당,대구광역시 수성구 동대구로 38길 80 
1292,수성구지회,태왕유성하이빌경로당,대구광역시 수성구 동대구로 250 
1293,수성구지회,범어유림노르웨이숲경로당,대구광역시 수성구 동대구로50길 37 
1294,수성구지회,범어1동 청구푸른마을경로당,대구광역시 수성구 동대구로 240 
1295,수성구지회,범어쌍용예가아파트경로당,대구광역시 수성구 명덕로 477 
1296,수성구지회,범어롯데캐슬경로당,대구광역시 수성구 동대구로 300 
1297,수성구지회,범어2동 제1경로당,대구광역시 수성구 동원로11길 14 
1298,수성구지회,범어2동 제2경로당,대구광역시 수성구 동대구로80길 73-3 
1299,수성구지회,범어2동 두산위브더제니스경로당,대구광역시 수성구 달구벌대로 2435 
1300,수성구지회,범어3동 제1경로당,대구광역시 수성구 들안로78길 46 
1301,수성구지회,청구성조타운경로당,대구광역시 수성구 국채보상로 846 
1302,수성구지회,범어화성파크드림경로당,대구광역시 수성구 범어천로 180 
1303,수성구지회,범어태왕아너스경로당,대구광역시 수성구 상록로 41 
1304,수성구지회,래미안수성경로당,대구광역시 수성구 상록로 69 
1305,수성구지회,범어월드메르디앙 웨스턴카운티경로당,대구광역시 수성구 범어천로 200 
1306,수성구지회,범어역우방유쉘경로당,대구광역시 수성구 동대구로 345 
1307,수성구지회,범어4동제1경로당,대구광역시 수성구 청호로85길 46 
1308,수성구지회,유신경로당,대구광역시 수성구 청호로88안길 29-3 
1309,수성구지회,범어4동제2경로당,대구광역시 수성구 범어로20길 24-1 
1310,수성구지회,장원맨션경로당,대구광역시 수성구 청호로 370 
1311,수성구지회,범어가든3차경로당,대구광역시 수성구 청호로 365 
1312,수성구지회,서한두레맨션경로당,대구광역시 수성구 달구벌대로496길72 
1313,수성구지회,범어청구하이츠경로당,대구광역시 수성구 청호로84안길2 
1314,수성구지회,범어에스케이뷰경로당,대구광역시 수성구 범어로 73 
1315,수성구지회,우방청솔경로당,대구광역시 수성구 청호로 422 
1316,수성구지회,만촌1동 제1경로당,대구광역시 수성구 만촌로24길 37-20 
1317,수성구지회,느지경로당,대구광역시 수성구 화랑로40길 46 
1318,수성구지회,샘골경로당,대구광역시 수성구 공경로2길 21 
1319,수성구지회,럭키골든맨션경로당,대구광역시 수성구 효행로 24 
1320,수성구지회,만촌보성타운경로당,대구광역시 수성구 공경로 70 
1321,수성구지회,메트로팔레스5단지경로당,대구광역시 수성구 동원로 100 
1322,수성구지회,메트로팔레스2단지경로당,대구광역시 수성구 동원로 123 
1323,수성구지회,메트로팔레스1단지경로당,대구광역시 수성구 동원로 135 
1324,수성구지회,메트로팔레스3단지경로당,대구광역시 수성구 동원로 110 
1325,수성구지회,만촌화성파크스위트경로당,대구광역시 수성구 화랑로34길 141 
1326,수성구지회,만촌우방하이츠경로당,대구광역시 수성구 화랑로 26 
1327,수성구지회,지장경로당,대구광역시 수성구 무열로 65-1 
1328,수성구지회,만촌경로당,대구광역시 수성구 동원로6길 50-13 
1329,수성구지회,태왕리더스경로당,대구광역시 수성구 무열로 47 
1330,수성구지회,만촌3동 제1경로당,대구광역시 수성구 달구벌대로526안길6 
1331,수성구지회,각계경로당,대구광역시 수성구 달구벌대로530길146 
1332,수성구지회,두리봉경로당,대구광역시 수성구 달구벌대로530길92 
1333,수성구지회,두봉골경로당,대구광역시 수성구 달구벌대로 522길 121-20 
1334,수성구지회,산장맨션경로당,대구광역시 수성구 교학로 111 
1335,수성구지회,만촌2차우방타운경로당,대구광역시 수성구 교학로11길 91 
1336,수성구지회,만촌우방타운경로당,대구광역시 수성구 교학로11길 46 
1337,수성구지회,수성2차 e편한세상경로당,대구광역시 수성구 달구벌대로522길 33 
1338,수성구지회,우방팔레스경로당,대구광역시 수성구 청수로 551 
1339,수성구지회,만촌3차화성파크드림경로당,대구광역시 수성구 교학로 13 
1340,수성구지회,수성1가 제1경로당,대구광역시 수성구 수성로53길 50-4 
1341,수성구지회,수성1가 제2경로당,대구광역시 수성구 달구벌대로456길 11 
1342,수성구지회,신세계타운만수당경로당,대구광역시 수성구 신천동로 320 
1343,수성구지회,오성타운경로당,대구광역시 수성구 신천동로 380 
1344,수성구지회,태왕하이츠리버뷰경로당,대구광역시 수성구 달구벌대로454길 9 
1345,수성구지회,수성그린타운경로당,대구광역시 수성구 달구벌대로458길 17 
1346,수성구지회,한가람타운경로당,대구광역시 수성구 명덕로 368 
1347,수성구지회,삼우1차수성타운경로당,대구광역시 수성구 달구벌대로456길 19 
1348,수성구지회,수성대백인터빌경로당,대구광역시 수성구 수성로69길 14 
1349,수성구지회,영남타워경로당,대구광역시 수성구 달구벌대로456길 43 
1350,수성구지회,수성서한이다음경로당,대구광역시 수성구 수성로69길 15 
1351,수성구지회,수성동양엘레브경로당,대구광역시 수성구 명덕로73길 40 
1352,수성구지회,유성푸르나임경로당,대구광역시 수성구 수성로75길 16 
1353,수성구지회,수성롯데캐슬더퍼스트1단지경로당,대구광역시 수성구 수성로69길 70 
1354,수성구지회,수성롯데캐슬더퍼스트2단지경로당,대구광역시 수성구 수성로69길 65 
1355,수성구지회,수성롯데캐슬더퍼스트3단지경로당,대구광역시 수성구 수성로69길 41 
1356,수성구지회,한마음경로당,대구광역시 수성구 들안로52길 35-1 
1357,수성구지회,참마음경로당,대구광역시 수성구 수성로60길 45-1 
1358,수성구지회,열린경로당,대구광역시 수성구 명덕로 405-4 
1359,수성구지회,수성3가롯데캐슬경로당,대구광역시 수성구 명덕로 455 
1360,수성구지회,수성코오롱하늘채경로당,대구광역시 수성구 들안로 300 
1361,수성구지회,롬바드아파트경로당,대구광역시 수성구 들안로 325 
1362,수성구지회,수성4가경로당,대구광역시 수성구 범어천로 151 
1363,수성구지회,미수경로당,대구광역시 수성구 들안로81길 29 
1364,수성구지회,신천경로당,대구광역시 수성구 신천동로88길 1-15 
1365,수성구지회,수성보성타운경로당,대구광역시 수성구 수성로 412 
1366,수성구지회,수성화성쌍용타운경로당,대구광역시 수성구 수성로 411 
1367,수성구지회,대림e-편한세상경로당,대구광역시 수성구 들안로73길 50-7 
1368,수성구지회,우방사랑마을아파트경로당,대구광역시 수성구 달구벌대로 2317 
1369,수성구지회,수성우방팔레스경로당,대구광역시 수성구 수성로 400 
1370,수성구지회,범어삼환나우빌경로당,대구광역시 수성구 범어천로 197 
1371,수성구지회,수성데시앙경로당,대구광역시 수성구 들안로 360 
1372,수성구지회,수성롯데캐슬경로당,대구광역시 수성구 달구벌대로 2315 
1373,수성구지회,신천지타운경로당,대구광역시 수성구 청호로46길 16 
1374,수성구지회,황금종합복지관경로당,대구광역시 수성구 청수로45길 41 
1375,수성구지회,캐슬골드파크3단지경로당,대구광역시 수성구 청수로 257 
1376,수성구지회,캐슬골드파크4단지경로당,대구광역시 수성구 청수로 261 
1377,수성구지회,캐슬골드파크5단지경로당,대구광역시 수성구 청수로 214 
1378,수성구지회,캐슬골드파크1단지경로당,대구광역시 수성구 청수로 213 
1379,수성구지회,황금태왕아너스경로당,대구광역시 수성구 청호로345 
1380,수성구지회,황금힐스테이트경로당,대구광역시 수성구 청수로274 
1381,수성구지회,수성2차우방타운경로당,대구광역시 수성구 청호로 330 
1382,수성구지회,신천지하이츠경로당,대구광역시 수성구 청호로229 
1383,수성구지회,황금2동 제1경로당,대구광역시 수성구 희망로36길 32 
1384,수성구지회,황금2동 제2경로당,대구광역시 수성구 들안로40안길 7-20 
1385,수성구지회,황금미진아파트경로당,대구광역시 수성구 청솔로12길 40 
1386,수성구지회,힐스테이트황금엘포레경로당,대구광역시 수성구 청솔로 16 
1387,수성구지회,중동제1경로당,대구광역시 수성구 수성로39안길 5 
1388,수성구지회,중부리경로당,대구광역시 수성구 수성로52안길 7-10 
1389,수성구지회,상록수경로당,대구광역시 수성구 들안로29길 26-18 
1390,수성구지회,광명아파트경로당,대구광역시 수성구 수성로 165 
1391,수성구지회,서울중동경로당,대구광역시 수성구 신천동로 216 
1392,수성구지회,수성효성해링턴플레이스경로당,대구광역시 수성구 희망로24길 24 
1393,수성구지회,상동공원경로당,대구광역시 수성구 들안로13길 118 
1394,수성구지회,상동제2경로당,대구광역시 수성구 수성로15길 42-6 
1395,수성구지회,한들경로당,대구광역시 수성구 수성로32길 99 
1396,수성구지회,덕화경로당,대구광역시 수성구 들안로9길 56 
1397,수성구지회,상동청구타운경로당,대구광역시 수성구 상동247 
1398,수성구지회,정화우방팔레스경로당,대구광역시 수성구 수성로135 
1399,수성구지회,수성동일하이빌경로당,대구광역시 수성구 수성로 71 
1400,수성구지회,파동 제1경로당,대구광역시 수성구 파동로38길 45-13 
1401,수성구지회,파동 제2경로당,대구광역시 수성구 파동로18길 56 
1402,수성구지회,대자연1차경로당,대구광역시 수성구 파동로 120 
1403,수성구지회,대자연2차경로당,대구광역시 수성구 파동로 84 
1404,수성구지회,송원맨션경로당,대구광역시 수성구 파동로 223 
1405,수성구지회,동신실리안경로당,대구광역시 수성구 파동로 209 
1406,수성구지회,화성파크뷰경로당,대구광역시 수성구 파동로 19 
1407,수성구지회,청구하이츠경로당,대구광역시 수성구 파동로12길 40 
1408,수성구지회,파동 태왕리더스경로당,대구광역시 수성구 파동로 105 
1409,수성구지회,수성못코오롱하늘채경로당,대구광역시 수성구 파동로 222 
1410,수성구지회,남광타운경로당,대구광역시 수성구 파동로 22길 3 
1411,수성구지회,두산경로당,대구광역시 수성구 들안로8길 68-5 
1412,수성구지회,두산제1경로당,대구광역시 수성구 지범로21-11 
1413,수성구지회,대우트럼프월드 수성경로당,대구광역시 수성구 동대구로 59 
1414,수성구지회,수성SK리더스뷰경로당,대구광역시 수성구 동대구로 95 
1415,수성구지회,지산경로당,대구광역시 수성구 지산로11길 6-19 
1416,수성구지회,수동경로당,대구광역시 수성구 지범로31안길 3-14 
1417,수성구지회,새마을경로당,대구광역시 수성구 무학로31길 23 
1418,수성구지회,지산무학경로당,대구광역시 수성구 청수로38길 53-11 
1419,수성구지회,청산맨션경로당,대구광역시 수성구 지범로21길 15 
1420,수성구지회,지산타운경로당,대구광역시 수성구 용학로 303 
1421,수성구지회,지산서한이다음아파트경로당,대구광역시 수성구 용학로 313 
1422,수성구지회,녹원맨션경로당,대구광역시 수성구 무학로 189 
1423,수성구지회,동서맨션경로당,대구광역시 수성구 지산로 56 
1424,수성구지회,청구타운경로당,대구광역시 수성구 지산로 48 
1425,수성구지회,시영5단지복지관경로당,대구광역시 수성구 용학로 325 
1426,수성구지회,동서무학맨션경로당,대구광역시 수성구 지산로14길 83 
1427,수성구지회,보성맨션경로당,대구광역시 수성구 지범로21길 3 
1428,수성구지회,거성경로당,대구광역시 수성구 용학로48길 25-1 
1429,수성구지회,지산2동경로당,대구광역시 수성구 용학로33길 17-16 
1430,수성구지회,지산목련아파트경로당,대구광역시 수성구 용학로42길 13 
1431,수성구지회,호반송학경로당,대구광역시 수성구 용학로46길 40 
1432,수성구지회,지산우방타운경로당,대구광역시 수성구 지산로 32 
1433,수성구지회,현대맨션경로당,대구광역시 수성구 지범로22길 20 
1434,수성구지회,지산리더스경로당,대구광역시 수성구 지산로 5 
1435,수성구지회,한라타운경로당,대구광역시 수성구 지범로22길 9 
1436,수성구지회,화성맨션경로당,대구광역시 수성구 용학로35길 62 
1437,수성구지회,영남맨션경로당,대구광역시 수성구 지산로 31 
1438,수성구지회,지산에덴경로당,대구광역시 수성구 용학로 223 
1439,수성구지회,협화맨션경로당,대구광역시 수성구 지범로22길 23 
1440,수성구지회,대우로얄하이츠경로당,대구광역시 수성구 용학로36길 20 
1441,수성구지회,지산보성경로당,대구광역시 수성구 지범로22길 10 
1442,수성구지회,범물경로당,대구광역시 수성구 범안로16길 46 
1443,수성구지회,용지2단지복지관경로당,대구광역시 수성구 범안로 79 
1444,수성구지회,범물용지아파트경로당,대구광역시 수성구 범안로 77 
1445,수성구지회,범물하이츠경로당,대구광역시 수성구 용학로 336 
1446,수성구지회,보성타운경로당,대구광역시 수성구 지범로39길 56 
1447,수성구지회,범물보성맨션경로당,대구광역시 수성구 용학로 316 
1448,수성구지회,범물청구타운경로당,대구광역시 수성구 지범로39길 12 
1449,수성구지회,범물영남타운경로당,대구광역시 수성구 용학로 316 
1450,수성구지회,범물공원경로당,대구광역시 수성구 지범로 232 
1451,수성구지회,범물2동경로당,대구광역시 수성구 지범로48길 14-1 
1452,수성구지회,범물맨션경로당,대구광역시 수성구 용학로 272 
1453,수성구지회,서한화성경로당,대구광역시 수성구 지범로40길 11 
1454,수성구지회,청아맨션경로당,대구광역시 수성구 범안로 40 
1455,수성구지회,신화맨션경로당,대구광역시 수성구 지범로40길 6 
1456,수성구지회,범물동서경로당,대구광역시 수성구 범안로 40 
1457,수성구지회,삼주타운경로당,대구광역시 수성구 범안로8길 35 
1458,수성구지회,에덴타운경로당,대구광역시 수성구 지범로40길 6 
1459,수성구지회,보성송정타운경로당,대구광역시 수성구 지범로46길 43 
1460,수성구지회,두성타운경로당,대구광역시 수성구 지범로 300 
1461,수성구지회,우방미진하이츠경로당,대구광역시 수성구 지범로 290 
1462,수성구지회,청림맨션경로당,대구광역시 수성구 지범로54길 15 
1463,수성구지회,범물인앤인아파트경로당,대구광역시 수성구 지범로52길 69 
1464,수성구지회,수성하늘채르레브경로당,대구광역시 수성구 지범로48길 21 
1465,수성구지회,신매경로당,대구광역시 수성구 욱수천로 78 
1466,수성구지회,욱수경로당,대구광역시 수성구 욱수천로 15 
1467,수성구지회,신매공원경로당,대구광역시 수성구 달구벌대로650길 59-6 
1468,수성구지회,천마타운경로당,대구광역시 수성구 신매로 71 
1469,수성구지회,태성맨션경로당,대구광역시 수성구 고산로 50 
1470,수성구지회,에덴맨션경로당,대구광역시 수성구 고산로12길 34 
1471,수성구지회,"대백,신화,창신아파트경로당",대구광역시 수성구 고산로 90 
1472,수성구지회,시지두성타운경로당,대구광역시 수성구 고산로 30 
1473,수성구지회,"삼주,한라,협화아파트경로당",대구광역시 수성구 신매로 91 
1474,수성구지회,시지보성서한아파트경로당,대구광역시 수성구 신매로 21 
1475,수성구지회,시지청솔타운경로당,대구광역시 수성구 고산로 70 
1476,수성구지회,시지동서타운경로당,대구광역시 수성구 신매로 41 
1477,수성구지회,신화빌라트경로당,대구광역시 수성구 달구벌대로650길 29 
1478,수성구지회,태왕5차월드하이츠경로당,대구광역시 수성구 욱수천로 7 
1479,수성구지회,시지태왕3차하이츠경로당,대구광역시 수성구 욱수천로 77 
1480,수성구지회,태왕레전드경로당,대구광역시 수성구 욱수천로 27 
1481,수성구지회,사월화성파크드림 2단지경로당,대구광역시 수성구 달구벌대로 3304-1 
1482,수성구지회,사월화성파크드림 3단지경로당,대구광역시 수성구 달구벌대로 3304-2 
1483,수성구지회,시지효성백년가약 1단지경로당,대구광역시 수성구 달구벌대로 3280 
1484,수성구지회,시지효성백년가약 2단지경로당,대구광역시 수성구 달구벌대로 3280-1 
1485,수성구지회,웰리치시지경로당,대구광역시 수성구 욱수천로 55 
1486,수성구지회,시지경로당,대구광역시 수성구 달구벌대로619길 2 
1487,수성구지회,가천경로당,대구광역시 수성구 고모로24길 25 
1488,수성구지회,연호경로당,대구광역시 수성구 범안로91길 70 
1489,수성구지회,고모경로당,대구광역시 수성구 고모로39길 20 
1490,수성구지회,대흥경로당,대구광역시 수성구 월드컵로6길 54 
1491,수성구지회,이천경로당,대구광역시 수성구 달구벌대로574길 192-1 
1492,수성구지회,노변경로당,대구광역시 수성구 노변로 77 
1493,수성구지회,팔현경로당,대구광역시 수성구 팔현길 88-5 
1494,수성구지회,삼덕경로당,대구광역시 수성구 범안로64길 18-11 
1495,수성구지회,연호동 제2경로당,대구광역시 수성구 달구벌대로 569길 20 
1496,수성구지회,청구전원아파트경로당,대구광역시 수성구 시지로 45 
1497,수성구지회,은세계아파트경로당,대구광역시 수성구 달구벌대로 3081 
1498,수성구지회,제림은탑맨션경로당,대구광역시 수성구 천을로 49 
1499,수성구지회,노변청구타운경로당,대구광역시 수성구 시지로 21 
1500,수성구지회,고산노변타운경로당,대구광역시 수성구 시지로 55 
1501,수성구지회,노변동서우방타운경로당,대구광역시 수성구 노변공원로 22 
1502,수성구지회,노변다숲경로당,대구광역시 수성구 노변공원로 34 
1503,수성구지회,시지대백맨션경로당,대구광역시 수성구 달구벌대로625길 22 
1504,수성구지회,노변대백맨션경로당,대구광역시 수성구 노변로 11 
1505,수성구지회,수성월드메르디앙경로당,대구광역시 수성구 노변로 55 
1506,수성구지회,시지태왕아너스경로당,대구광역시 수성구 천을로 91 
1507,수성구지회,시지월드메르디앙경로당,대구광역시 수성구 천을로 70 
1508,수성구지회,아이프라임시지경로당,대구광역시 수성구 달구벌대로 3110 
1509,수성구지회,수성알파시티청아람아파트경로당,대구광역시 수성구 알파시티2로 96 
1510,수성구지회,수성알파시티 동화아이위시 경로당,대구광역시 수성구 알파시티2로 48 
1511,수성구지회,사월경로당,대구광역시 수성구 달구벌대로 3321-4 
1512,수성구지회,매호경로당,대구광역시 수성구 천을로31길 40 
1513,수성구지회,성동경로당,대구광역시 수성구 성동로 166 
1514,수성구지회,매호공원경로당,대구광역시 수성구 천을로23길 5 
1515,수성구지회,누리타운경로당,대구광역시 수성구 달구벌대로637길 21 
1516,수성구지회,하나타운경로당,대구광역시 수성구 고산로 123 
1517,수성구지회,두레타운경로당,대구광역시 수성구 천을로 131 
1518,수성구지회,매호협화타운경로당,대구광역시 수성구 천을로 181 
1519,수성구지회,동서타운학수정경로당,대구광역시 수성구 천을로 180 
1520,수성구지회,사월보성타운경로당,대구광역시 수성구 욱수천로 133 
1521,수성구지회,시지2차서한타운경로당,대구광역시 수성구 천을로31길 8 
1522,수성구지회,시지3차신매보성타운경로당,대구광역시 수성구 달구벌대로651길 23 
1523,수성구지회,신매우방타운경로당,대구광역시 수성구 달구벌대로651길 33 
1524,수성구지회,매호2차동서타운경로당,대구광역시 수성구 달구벌대로641길 8 
1525,수성구지회,시지우방하이츠경로당,대구광역시 수성구 달구벌대로645길 22 
1526,수성구지회,시지2차태왕하이츠경로당,대구광역시 수성구 천을로 170 
1527,수성구지회,시지1차태왕하이츠경로당,대구광역시 수성구 달구벌대로647길 16 
1528,수성구지회,시지태왕리더스경로당,대구광역시 수성구 달구벌대로669길 70 
1529,수성구지회,한일유앤아이경로당,대구광역시 수성구 고산로 162 
1530,수성구지회,매호화성파크드림경로당,대구광역시 수성구 달구벌대로641길 31 
1531,수성구지회,매호효성백년가약경로당,대구광역시 수성구 천을로23길 31 
1532,수성구지회,시지푸르지오경로당,대구광역시 수성구 달구벌대로661길 7 
1533,수성구지회,신매효성백년가약(청)경로당,대구광역시 수성구 달구벌대로 3233 
1534,수성구지회,신매역 우방유쉘경로당,대구광역시 수성구 천을로23길 21 
1535,수성구지회,매호청구하이츠빌경로당,대구광역시 수성구 천을로23길 26 
1536,수성구지회,시지대성유니드경로당,대구광역시 수성구 달구벌대로669길 80 
1537,수성구지회,시지동화아이위시경로당,대구광역시 수성구 달구벌대로669길 20 
1538,수성구지회,시지한신휴플러스아파트경로당,대구광역시 수성구 달구벌대로669길 50 
1539,수성구지회,아이프라임신매경로당,대구광역시 수성구 달구벌대로649길 14 
1540,수성구지회,시지3차서한이다음경로당,대구광역시 수성구 달구벌대로669길 20-20 
1541,중구지회,동인1.2가동,대구광역시 중구 국채보상로 679-13(동인동2가) 
1542,중구지회,동인4가동,대구광역시 중구 국채보상로142길 33-41(동인동4가) 
1543,중구지회,동인시티타운,대구광역시  중구국채보상로131길55(동인동1가) 
1544,중구지회,동인3가동,대구광역시 중구 동덕로38길 85(동인동3가) 
1545,중구지회,동인삼정그린,대구광역시 중구 동덕로30길 53(동인동4가) 
1546,중구지회,삼덕3가동,대구광역시 중구 달구벌대로443길 44-40(삼덕동3가) 
1547,중구지회,삼덕12가동,대구광역시 중구 공평로4길25(삼덕동2가) 
1548,중구지회,삼덕청아람,대구광역시 중구 달구벌대로 447길 77(삼덕동3가) 
1549,중구지회,봉산동,대구광역시 중구 봉산문화길1-4(봉산동) 
1550,중구지회,라이프태평아파트,대구광역시 중구 태평로 177(태평로1가) 
1551,중구지회,동성동,대구광역시 중구 교동길 79-6(교동) 
1552,중구지회,봉산뜨란채,대구광역시 중구 봉산문화길 69(봉산동) 
1553,중구지회,남성동,대구광역시 중구 약령길 33-6(계산동2가) 
1554,중구지회,북성동,대구광역시 중구 서성로14길 51-18(북내동) 
1555,중구지회,동산동,대구광역시 중구 달구벌대로401길20-17(동산동) 
1556,중구지회,신성미소시티,대구광역시 중구 달구벌대로 2051(계산동2가) 
1557,중구지회,달성동,대구광역시 중구 달성공원로 42-3(달성동) 
1558,중구지회,서성동,대구광역시 중구 서성로15길 27-1(서성로1가) 
1559,중구지회,대구역센트럴자이,대구광역시 중구 서성로 99(수창동) 
1560,중구지회,대신서문,대구광역시 중구 큰장로24안길 31-6(대신동) 
1561,중구지회,일신,대구광역시 중구 국채보상로93길31-1(대신동) 
1562,중구지회,태왕아너스스카이,대구광역시 중구 달구벌대로 1975(대신동) 
1563,중구지회,대신자이,대구광역시 중구 달구벌대로 1955(대신동) 
1564,중구지회,이편한세상대신,대구광역시 중구 달구벌대로 1943(대신동) 
1565,중구지회,남산1동,대구광역시 중구 중앙대로62길 30-3(남산동) 
1566,중구지회,남문,대구광역시 중구 228길 10-16(남산동) 
1567,중구지회,효성해링턴플레이스,대구광역시 중구 중앙대로66길 20(남산동) 
1568,중구지회,남산2동,대구광역시 중구 명륜로6길 27-1(남산동) 
1569,중구지회,대남,대구광역시 중구 명륜로6길 5(남산동) 
1570,중구지회,반월당삼정그린코아,대구광역시 중구 중앙대로67길10(남산동) 
1571,중구지회,남산롯데캐슬센트럴스카이,대구광역시 중구 재마루길 77(남산동) 
1572,중구지회,이편한세상남산경로당,대구광역시 중구 달구벌대로 2020(남산동) 
1573,중구지회,반월당역서한포레스트,대구광역시 중구 중앙대로67길 11(남산동) 
1574,중구지회,남산3동,대구광역시 중구 남산로6안길 27-57(남산동) 
1575,중구지회,보성송림,대구광역시 중구 남산로4길 91(남산동) 
1576,중구지회,극동스타클래스,"대구광역시 중구남산로 30, 104-1101(남산동) "
1577,중구지회,남산4동,대구광역시 중구 남산로3안길 11(남산동) 
1578,중구지회,남산복지관,대구광역시 중구 남산로7길 80(남산동) 
1579,중구지회,까치아파트,대구광역시 중구 남산로7길 80(남산동) 
1580,중구지회,보성황실,대구광역시 중구 남산로13길 17(남산동) 
1581,중구지회,남산그린타운,대구광역시 중구 달구벌대로 1950(남산동) 
1582,중구지회,청라센트럴파크 ,대구광역시 중구 달구벌대로 1970(남산동) 
1583,중구지회,남산휴먼시아1단지,대구광역시 중구 달구벌대로 1960(남산동) 
1584,중구지회,남산역화성파크드림,대구광역시 중구 남산로7길7(남산동) 
1585,중구지회,남산자이하늘채,대구광역시 중구 명덕로 33(대봉동) 
1586,중구지회,청운,대구광역시 중구 동덕로 33(대봉동) 
1587,중구지회,대봉1동,대구광역시 중구 달구벌대로 440길 27(대봉1동) 
1588,중구지회,센트로팰리스,대구광역시 중구 대봉로 260(대봉동) 
1589,중구지회,대봉태왕아너스,대구광역시 중구 동덕로 55(대봉동) 
1590,중구지회,대봉2동,대구광역시 중구 명륜로 138-9(대봉동) 
1591,중구지회,대봉화성파크드림,대구광역시 중구 명덕로55길 25(대봉동) 
1592,중구지회,더샵리비테르2차,대구광역시 중구 대봉로43길 22(대봉동) 
1593,중구지회,더샵리비테르1차경로당,대구광역시 중구 대봉로43길 21(대봉동) 
1594,군위군지회,동부1리경로당,대구광역시 군위군 군위읍 동서길 27 
1595,군위군지회,동부2리경로당,대구광역시 군위군 군위읍 동서5길 19 
1596,군위군지회,서부1리경로당,대구광역시 군위군 군위읍 동서길 24-30 
1597,군위군지회,서부2리경로당,대구광역시 군위군 군위읍 동서2길 14 
1598,군위군지회,LH천년나무 경로당,대구광역시 군위군 군위읍 동산새길 50 
1599,군위군지회,서부3리경로당,대구광역시 군위군 군위읍 중앙6길 9 
1600,군위군지회,금구1리경로당,대구광역시 군위군 군위읍 쇳골길 51-5 
1601,군위군지회,금구2리경로당,대구광역시 군위군 군위읍 구지길 126 
1602,군위군지회,무성1리경로당,대구광역시 군위군 군위읍 용산길 22 
1603,군위군지회,무성2리경로당,대구광역시 군위군 군위읍 무성1길 67-2 
1604,군위군지회,무성3리경로당,대구광역시 군위군 군위읍 무성3길 4 
1605,군위군지회,수서1리경로당,대구광역시 군위군 군위읍 서금로 717 
1606,군위군지회,수서2리경로당,대구광역시 군위군 군위읍 장수길 15 
1607,군위군지회,수서2리(안장수골)경로당,대구광역시 군위군 군위읍 장수길 188 
1608,군위군지회,사직1리경로당,대구광역시 군위군 군위읍 사직1길 110-1 
1609,군위군지회,사직2리경로당,대구광역시 군위군 군위읍 사직2길 49 
1610,군위군지회,내량1리경로당,대구광역시 군위군 군위읍 내량길 166 
1611,군위군지회,내량1리(태양)경로당,대구광역시 군위군 군위읍 내량1길 2 
1612,군위군지회,내량2리경로당,대구광역시 군위군 군위읍 내외량길 244 
1613,군위군지회,외량1리경로당,대구광역시 군위군 군위읍 외량1길 16 
1614,군위군지회,외량2리경로당,대구광역시 군위군 군위읍 내외량길 152 
1615,군위군지회,외량3리경로당,대구광역시 군위군 군위읍 새터길 26 
1616,군위군지회,대흥1리경로당,대구광역시 군위군 군위읍 대흥1길 14-18 
1617,군위군지회,대흥2리경로당,대구광역시 군위군 군위읍 대흥2길 19-5 
1618,군위군지회,삽령리경로당,대구광역시 군위군 군위읍 삽령길 113-5 
1619,군위군지회,대북1리경로당,대구광역시 군위군 군위읍 대북1길 8 
1620,군위군지회,대북2리경로당,대구광역시 군위군 군위읍 대북길 70-4 
1621,군위군지회,오곡리경로당,대구광역시 군위군 군위읍 오곡길 60-4 
1622,군위군지회,정1리경로당,대구광역시 군위군 군위읍 정1길 16-12 
1623,군위군지회,정2리경로당,대구광역시 군위군 군위읍 정2길 18 
1624,군위군지회,정3리경로당,대구광역시 군위군 군위읍 정3길 30-6 
1625,군위군지회,하곡리경로당,대구광역시 군위군 군위읍 하곡1길 35 
1626,군위군지회,하곡리(속골)경로당,대구광역시 군위군 군위읍 하곡2길 14 
1627,군위군지회,용대리경로당,대구광역시 군위군 군위읍 용대2길 5 
1628,군위군지회,상곡리경로당,대구광역시 군위군 군위읍 상곡1길 5 
1629,군위군지회,광현1리경로당,대구광역시 군위군 군위읍 군위금성로 617 
1630,군위군지회,광현2리경로당,대구광역시 군위군 군위읍 장대길 66 
1631,군위군지회,광현3리경로당,대구광역시 군위군 군위읍 광현길 23 
1632,군위군지회,사리1리경로당,대구광역시 군위군 소보면 만세길 46-15 
1633,군위군지회,사리2리경로당,대구광역시 군위군 소보면 사계길 219-10 
1634,군위군지회,보현1리경로당,대구광역시 군위군 소보면 소보안계로 650 
1635,군위군지회,보현2리경로당,대구광역시 군위군 소보면 보현2길 35 
1636,군위군지회,복성리경로당,대구광역시 군위군 소보면 소보안계로 460 
1637,군위군지회,위성1리경로당,대구광역시 군위군 소보면 위성1길 4 
1638,군위군지회,위성2리경로당,대구광역시 군위군 소보면 대량길 53 
1639,군위군지회,위성3리 경로당,대구광역시 군위군 소보면 위성2길 7 
1640,군위군지회,위성4리경로당,대구광역시 군위군 소보면 사촌길 263 
1641,군위군지회,달산1리경로당,대구광역시 군위군 소보면 도군로 1259 
1642,군위군지회,달산2리(법주)경로당,대구광역시 군위군 소보면 달산3길 1 
